fact_id,LLaMA3-8B,LLaMA3-3B-Instruct,LLaMA3-1B-Instruct,LLaMA3-1B,LLaMA3-3B,LLaMA3-8B-Instruct
Stretch -> thriller,70.0,100.0,100.0,40.0,20.0,80.0
String Quartet No. 4 -> Dmitri Shostakovich,50.0,100.0,100.0,100.0,100.0,100.0
"String Trios, Op. 9 -> Ludwig van Beethoven",87.5,100.0,100.0,71.42857142857143,50.0,100.0
String quartets -> Arnold Schoenberg,62.5,100.0,100.0,50.0,62.5,87.5
Stu Grimson -> ice hockey,66.66666666666666,100.0,100.0,66.66666666666666,33.33333333333333,66.66666666666666
Style -> Mani Sharma,80.0,100.0,100.0,40.0,50.0,83.33333333333334
Suad Nasr -> Cairo,100.0,50.0,50.0,0.0,50.0,100.0
Sublime -> psychological horror,87.5,100.0,100.0,57.14285714285714,50.0,100.0
Submission -> Salvatore Samperi,100.0,100.0,50.0,66.66666666666666,0.0,75.0
Sudarshan Faakir -> lyricist,64.28571428571429,61.53846153846154,100.0,76.92307692307693,64.28571428571429,57.14285714285714
Sugar -> Jule Styne,75.0,100.0,100.0,66.66666666666666,50.0,50.0
Sukarno -> Islam,100.0,100.0,100.0,100.0,0.0,100.0
Sultan Cem -> Mehmed the Conqueror,100.0,100.0,100.0,50.0,12.5,100.0
Sultan bin Abdulaziz -> Ibn Saud,100.0,100.0,100.0,80.0,37.5,87.5
Summit -> United States of America,100.0,100.0,100.0,25.0,75.0,100.0
Sun -> Alessandro Blasetti,100.0,100.0,100.0,50.0,0.0,50.0
Sundown -> Frances Marion,100.0,100.0,,,50.0,50.0
Sunrise -> Raymond Longford,100.0,100.0,100.0,50.0,50.0,100.0
Sunshine State -> John Sayles,100.0,100.0,87.5,66.66666666666666,50.0,100.0
Super -> comedy-drama,66.66666666666666,100.0,100.0,16.666666666666664,33.33333333333333,100.0
Super Star -> Nagathihalli Chandrashekhar,85.71428571428571,100.0,100.0,37.5,50.0,100.0
Superstar -> Xavier Giannoli,100.0,100.0,100.0,100.0,50.0,75.0
Sur Empire -> Sunni Islam,50.0,100.0,100.0,100.0,50.0,50.0
Suriname -> Paramaribo,100.0,100.0,100.0,,100.0,100.0
Surprise -> Paul Simon,100.0,100.0,100.0,100.0,50.0,75.0
Susan Kent -> actor,66.66666666666666,75.0,87.5,25.0,37.5,62.5
Susan Soltero -> journalist,100.0,100.0,100.0,100.0,50.0,100.0
Suspicion -> Alfred Hitchcock,75.0,75.0,100.0,50.0,50.0,75.0
Suzanne Lilar -> playwright,83.33333333333334,83.33333333333334,83.33333333333334,75.0,33.33333333333333,66.66666666666666
Swamp Water -> 20th Century Studios,100.0,100.0,75.0,83.33333333333334,0.0,50.0
Swedes -> Lutheranism,100.0,100.0,100.0,100.0,100.0,50.0
Sweet Home -> Jūzō Itami,90.0,100.0,80.0,60.0,10.0,80.0
Switch -> disc jockey,66.66666666666666,100.0,100.0,83.33333333333334,50.0,66.66666666666666
Switzerland -> Bern,100.0,100.0,100.0,100.0,100.0,100.0
Syarhey Ignatovich -> association football,100.0,100.0,100.0,50.0,0.0,50.0
Sydney Chaplin -> Charlie Chaplin,100.0,100.0,100.0,50.0,100.0,100.0
Sydney Chaplin -> Hannah Chaplin,66.66666666666666,100.0,83.33333333333334,33.33333333333333,33.33333333333333,33.33333333333333
Symphony No. 4 -> Felix Mendelssohn,66.66666666666666,83.33333333333334,100.0,80.0,33.33333333333333,66.66666666666666
Syria -> Damascus,100.0,100.0,100.0,100.0,75.0,50.0
Szymon Kataszek -> Warsaw,100.0,100.0,100.0,,0.0,50.0
T Power -> record producer,100.0,83.33333333333334,100.0,66.66666666666666,16.666666666666664,66.66666666666666
T. P. Poonatchi -> politician,66.66666666666666,75.0,100.0,100.0,25.0,100.0
TEEN -> alternative rock,100.0,100.0,100.0,100.0,100.0,100.0
Tai-Pan -> Dino De Laurentiis,100.0,100.0,100.0,75.0,75.0,75.0
Tajikistan -> Dushanbe,100.0,75.0,100.0,33.33333333333333,25.0,75.0
Take a Good Look -> Jacqueline Wilson,50.0,75.0,100.0,50.0,25.0,75.0
Tamanna -> Phani Majumdar,100.0,100.0,100.0,100.0,50.0,100.0
Tamas -> Govind Nihalani,83.33333333333334,100.0,100.0,50.0,66.66666666666666,66.66666666666666
Tameem Al-Kubati -> Sanaa,100.0,100.0,100.0,,50.0,100.0
Tang Empire -> Buddhism,25.0,100.0,100.0,50.0,0.0,100.0
Tartaczek -> Poland,100.0,100.0,100.0,50.0,60.0,100.0
Tartu County -> Tartu,75.0,100.0,100.0,100.0,0.0,75.0
Tarzan and the Great River -> Sy Weintraub,100.0,100.0,100.0,100.0,0.0,100.0
Tasmania -> Hobart,100.0,100.0,100.0,100.0,83.33333333333334,83.33333333333334
Tattoo -> Rory Gallagher,83.33333333333334,100.0,66.66666666666666,83.33333333333334,0.0,66.66666666666666
Taxi -> Jafar Panahi,75.0,85.71428571428571,66.66666666666666,50.0,14.285714285714285,87.5
Tea for One -> Jimmy Page,66.66666666666666,100.0,83.33333333333334,66.66666666666666,50.0,50.0
Tears -> Im Sang-soo,87.5,100.0,87.5,50.0,50.0,62.5
Ted Williams -> San Diego,100.0,100.0,50.0,33.33333333333333,37.5,87.5
Teddy Riley -> record producer,100.0,87.5,100.0,25.0,12.5,62.5
Teenage Dream -> pop music,66.66666666666666,83.33333333333334,100.0,0.0,0.0,66.66666666666666
Teeth -> Mitchell Lichtenstein,100.0,100.0,100.0,25.0,75.0,50.0
Television -> Mostofa Sarwar Farooki,80.0,88.88888888888889,88.88888888888889,25.0,40.0,80.0
Ten -> Abbas Kiarostami,90.0,90.0,100.0,50.0,30.0,70.0
Ten Seconds to Hell -> Robert Aldrich,100.0,90.0,70.0,80.0,50.0,100.0
Ter -> Girona,100.0,100.0,100.0,100.0,50.0,100.0
Teresa -> Fred Zinnemann,100.0,100.0,50.0,50.0,50.0,100.0
Testimony -> Dmitri Shostakovich,100.0,100.0,100.0,50.0,0.0,50.0
Thandiswa Mazwai -> songwriter,100.0,50.0,100.0,100.0,100.0,100.0
Thank You -> Anees Bazmee,66.66666666666666,100.0,66.66666666666666,50.0,50.0,66.66666666666666
Thankful -> dance-pop,100.0,100.0,100.0,75.0,20.0,66.66666666666666
Tharg the Mighty -> science fiction,40.0,50.0,80.0,20.0,0.0,50.0
That Is Pandu -> Mani Sharma,100.0,100.0,100.0,50.0,57.14285714285714,92.85714285714286
"That's Entertainment! -> Jack Haley, Jr.",90.0,100.0,100.0,100.0,50.0,60.0
The Actors -> Conor McPherson,100.0,100.0,75.0,75.0,25.0,50.0
The Addiction -> Abel Ferrara,75.0,100.0,62.5,37.5,12.5,62.5
The Afghan -> Frederick Forsyth,83.33333333333334,100.0,100.0,50.0,50.0,50.0
The Aleph -> short story,100.0,100.0,100.0,100.0,0.0,50.0
The Amazing Mr Blunden -> Lionel Jeffries,100.0,100.0,100.0,66.66666666666666,50.0,50.0
The Americanization of Emily -> Paddy Chayefsky,100.0,100.0,50.0,50.0,100.0,50.0
The Animatrix -> The Wachowskis,100.0,75.0,100.0,100.0,50.0,75.0
The Apartment -> Billy Wilder,100.0,100.0,100.0,50.0,40.0,60.0
The Arena -> Roger Corman,83.33333333333334,87.5,87.5,66.66666666666666,37.5,62.5
The Arena -> Timur Bekmambetov,50.0,50.0,100.0,25.0,25.0,50.0
The Artist -> Michel Hazanavicius,100.0,83.33333333333334,100.0,83.33333333333334,83.33333333333334,83.33333333333334
The Assault -> Julien Leclercq,100.0,100.0,80.0,60.0,40.0,90.0
The Associate -> John Grisham,85.71428571428571,100.0,87.5,50.0,25.0,87.5
The Association -> soft rock,100.0,50.0,50.0,100.0,100.0,100.0
The Awakening -> horror film,87.5,100.0,87.5,14.285714285714285,37.5,87.5
The Bad One -> George Fitzmaurice,62.5,100.0,87.5,71.42857142857143,37.5,37.5
The Band -> Avi Nesher,90.0,90.0,80.0,30.0,10.0,100.0
The Bank -> Charlie Chaplin,100.0,100.0,50.0,50.0,50.0,100.0
The Bat -> Crane Wilbur,75.0,100.0,100.0,75.0,100.0,75.0
The Bat -> Roland West,100.0,100.0,100.0,100.0,100.0,100.0
The Battle -> Rob Bowman,75.0,100.0,75.0,50.0,50.0,100.0
The Bay -> Barry Levinson,92.85714285714286,100.0,71.42857142857143,53.84615384615385,57.14285714285714,78.57142857142857
The Beginning -> Chris Carter,83.33333333333334,100.0,100.0,80.0,33.33333333333333,83.33333333333334
The Believers -> J. Peter Robinson,100.0,100.0,100.0,75.0,0.0,25.0
The Bells -> Gustav Holst,75.0,100.0,87.5,33.33333333333333,33.33333333333333,100.0
The Benny Goodman Story -> Valentine Davies,100.0,87.5,100.0,100.0,87.5,75.0
The Best Man -> Gore Vidal,100.0,100.0,100.0,66.66666666666666,16.666666666666664,66.66666666666666
The Best Offer -> Ennio Morricone,83.33333333333334,100.0,100.0,33.33333333333333,66.66666666666666,66.66666666666666
The Best of Me -> Michael Hoffman,100.0,100.0,100.0,0.0,75.0,75.0
The Bet -> Anton Chekhov,75.0,100.0,100.0,66.66666666666666,50.0,75.0
The Betrayal -> Oscar Micheaux,100.0,100.0,100.0,75.0,100.0,75.0
The Betrayed -> Frans Weisz,100.0,75.0,100.0,75.0,50.0,50.0
The Beyond -> Lucio Fulci,100.0,100.0,100.0,50.0,50.0,100.0
The Bicentennial Man -> Isaac Asimov,100.0,100.0,100.0,50.0,50.0,100.0
The Big City -> Tod Browning,100.0,100.0,75.0,25.0,50.0,75.0
The Birds -> Alfred Hitchcock,100.0,100.0,100.0,75.0,37.5,75.0
The Blade -> Tsui Hark,100.0,100.0,100.0,100.0,50.0,50.0
The Blues -> Martin Scorsese,66.66666666666666,100.0,100.0,100.0,50.0,66.66666666666666
The Body -> Joss Whedon,100.0,100.0,100.0,100.0,100.0,100.0
The Bodyguard -> Kevin Costner,100.0,100.0,100.0,75.0,50.0,100.0
The Bolt -> Dmitri Shostakovich,100.0,83.33333333333334,100.0,50.0,40.0,50.0
The Book -> H. P. Lovecraft,100.0,100.0,75.0,87.5,85.71428571428571,75.0
The Boost -> Harold Becker,75.0,100.0,87.5,37.5,50.0,87.5
The Bow -> Kim Ki-duk,100.0,100.0,100.0,50.0,75.0,100.0
The Boy Who Reversed Himself -> William Sleator,100.0,75.0,100.0,100.0,25.0,75.0
The Boys -> Mikko Niskanen,100.0,100.0,100.0,50.0,100.0,100.0
The Brain -> horror film,100.0,100.0,100.0,0.0,0.0,100.0
The Brat -> Alla Nazimova,100.0,75.0,100.0,50.0,50.0,75.0
The Builder -> Rick Alverson,100.0,100.0,100.0,25.0,75.0,75.0
The Business -> Nick Love,100.0,100.0,100.0,50.0,100.0,50.0
The Butler -> Lee Daniels,100.0,100.0,75.0,50.0,50.0,75.0
The Cage -> Veena Sud,83.33333333333334,100.0,100.0,83.33333333333334,50.0,66.66666666666666
The Captive -> Atom Egoyan,50.0,100.0,75.0,50.0,25.0,50.0
The Car -> Elliot Silverstein,80.0,100.0,80.0,33.33333333333333,50.0,50.0
The Cardinal -> Otto Preminger,83.33333333333334,100.0,100.0,100.0,33.33333333333333,33.33333333333333
The Cat -> Georges Simenon,100.0,100.0,100.0,75.0,75.0,75.0
The Chairman -> Ben Maddow,50.0,50.0,100.0,50.0,50.0,100.0
The Challenge -> reality television,40.0,40.0,80.0,0.0,0.0,70.0
The Champ -> King Vidor,83.33333333333334,83.33333333333334,66.66666666666666,66.66666666666666,66.66666666666666,83.33333333333334
The Chaos Code -> Justin Richards,75.0,100.0,100.0,75.0,75.0,100.0
The Chief -> Charles Reisner,100.0,100.0,83.33333333333334,50.0,16.666666666666664,16.666666666666664
The Chorus -> Jacques Perrin,83.33333333333334,100.0,100.0,66.66666666666666,33.33333333333333,100.0
The Christmas Tree -> Terence Young,83.33333333333334,100.0,83.33333333333334,33.33333333333333,50.0,50.0
The Chronic -> Dr. Dre,87.5,87.5,50.0,100.0,62.5,87.5
The Circle -> Benny Andersson,50.0,100.0,100.0,70.0,33.33333333333333,90.0
The Circle -> Frank Borzage,100.0,100.0,75.0,75.0,75.0,75.0
The Circle -> Jafar Panahi,75.0,100.0,100.0,75.0,50.0,75.0
The Circus -> Charlie Chaplin,100.0,100.0,78.57142857142857,71.42857142857143,57.14285714285714,71.42857142857143
The Claim -> Michael Nyman,100.0,100.0,100.0,75.0,50.0,0.0
The Clairvoyant -> Maurice Elvey,50.0,100.0,100.0,50.0,50.0,50.0
The Cleftones -> doo-wop,50.0,100.0,100.0,0.0,28.57142857142857,75.0
The Client -> Paul Lieberstein,100.0,100.0,80.0,70.0,0.0,100.0
The Clouds -> Aristophanes,100.0,100.0,100.0,75.0,0.0,75.0
The Comedy -> Rick Alverson,75.0,100.0,100.0,0.0,25.0,75.0
The Command -> Samuel Fuller,100.0,83.33333333333334,100.0,50.0,16.666666666666664,66.66666666666666
The Company -> Robert Altman,90.0,100.0,100.0,70.0,50.0,60.0
The Convent -> Manoel de Oliveira,83.33333333333334,100.0,83.33333333333334,50.0,50.0,66.66666666666666
The Cookbook -> Missy Elliott,100.0,100.0,100.0,100.0,100.0,100.0
The Cost -> David Simon,83.33333333333334,100.0,83.33333333333334,33.33333333333333,50.0,66.66666666666666
The Counselor -> Ridley Scott,90.0,100.0,100.0,60.0,30.0,50.0
The Cousins -> Claude Chabrol,85.71428571428571,92.85714285714286,85.71428571428571,50.0,35.714285714285715,85.71428571428571
The Cove -> documentary film,100.0,100.0,100.0,0.0,50.0,50.0
The Cow -> Dariush Mehrjui,75.0,100.0,87.5,42.857142857142854,37.5,75.0
The Creation -> Joseph Haydn,87.5,87.5,100.0,100.0,37.5,50.0
The Creator -> Albert Dupontel,83.33333333333334,100.0,100.0,0.0,50.0,83.33333333333334
The Crop -> Flannery O'Connor,83.33333333333334,100.0,100.0,25.0,40.0,100.0
The Cup -> Jeremy Thomas,100.0,100.0,100.0,50.0,66.66666666666666,66.66666666666666
The Cure -> comedy-drama,100.0,100.0,100.0,66.66666666666666,37.5,75.0
The Cycle -> Dariush Mehrjui,87.5,100.0,100.0,75.0,50.0,75.0
The Darkness -> first-person shooter,66.66666666666666,75.0,75.0,0.0,0.0,50.0
The Day After -> Nicholas Meyer,83.33333333333334,100.0,66.66666666666666,33.33333333333333,33.33333333333333,83.33333333333334
The Day the Fish Came Out -> Michalis Cacoyannis,66.66666666666666,66.66666666666666,66.66666666666666,50.0,16.666666666666664,66.66666666666666
The Deal -> Fernando Ayala,100.0,100.0,83.33333333333334,50.0,16.666666666666664,66.66666666666666
The Deal -> Peter Morgan,75.0,100.0,75.0,75.0,0.0,75.0
The Deal -> Steven Schachter,90.0,100.0,100.0,75.0,50.0,50.0
The Deep -> Isaac Asimov,50.0,100.0,100.0,0.0,50.0,100.0
The Delta -> Ira Sachs,83.33333333333334,100.0,100.0,83.33333333333334,83.33333333333334,100.0
The Demon -> slasher film,66.66666666666666,100.0,100.0,40.0,0.0,83.33333333333334
The Dentist -> Brian Yuzna,100.0,100.0,83.33333333333334,83.33333333333334,66.66666666666666,50.0
The Department -> David Williamson,87.5,100.0,100.0,50.0,75.0,87.5
The Descendants -> Alexander Payne,100.0,100.0,100.0,75.0,50.0,50.0
The Desert Music -> Steve Reich,75.0,100.0,100.0,75.0,25.0,75.0
The Devil's Eye -> Ingmar Bergman,100.0,66.66666666666666,100.0,66.66666666666666,50.0,100.0
The Dilemma -> Allan Loeb,100.0,100.0,100.0,0.0,50.0,50.0
The Dilemma -> Vince Vaughn,100.0,100.0,83.33333333333334,66.66666666666666,16.666666666666664,100.0
The Dinner -> Ettore Scola,100.0,100.0,100.0,37.5,37.5,100.0
The Discarded -> Harlan Ellison,100.0,100.0,100.0,100.0,50.0,83.33333333333334
The Disk -> Jorge Luis Borges,100.0,100.0,100.0,66.66666666666666,75.0,100.0
The Dive -> action film,80.0,100.0,100.0,0.0,50.0,66.66666666666666
The Divorce -> comedy film,62.5,80.0,70.0,0.0,20.0,60.0
The Doctor -> Edward Kitsis,75.0,100.0,100.0,100.0,100.0,75.0
The Dream -> Pieter Verhoeff,83.33333333333334,100.0,100.0,83.33333333333334,66.66666666666666,83.33333333333334
The Dress -> Alex van Warmerdam,87.5,100.0,75.0,50.0,50.0,100.0
The Drop -> Dennis Lehane,62.5,100.0,100.0,50.0,28.57142857142857,62.5
The Drum -> Alexander Korda,100.0,100.0,100.0,50.0,50.0,66.66666666666666
The Dub -> James Cruze,25.0,100.0,100.0,33.33333333333333,33.33333333333333,100.0
The Emerald City -> Simon Cellan Jones,83.33333333333334,100.0,100.0,83.33333333333334,50.0,100.0
The End of the Day -> Julien Duvivier,42.857142857142854,100.0,66.66666666666666,60.0,33.33333333333333,50.0
The Enemy Within -> Leo Penn,75.0,100.0,75.0,100.0,75.0,100.0
The Entity -> Sidney J. Furie,100.0,100.0,100.0,50.0,0.0,0.0
The Escape -> David Baldacci,100.0,100.0,100.0,100.0,50.0,75.0
The Essential Pavarotti -> Western classical music,50.0,0.0,100.0,0.0,0.0,33.33333333333333
The Exchange -> Eran Kolirin,100.0,100.0,100.0,100.0,100.0,100.0
The Exorcist III -> William Peter Blatty,87.5,100.0,100.0,100.0,37.5,100.0
The Experience -> Abbas Kiarostami,75.0,100.0,87.5,0.0,37.5,62.5
The Eye -> Peter Chan,100.0,100.0,75.0,75.0,75.0,75.0
The Fall -> Tarsem Singh,100.0,100.0,87.5,100.0,25.0,75.0
The Family -> Luc Besson,83.33333333333334,83.33333333333334,83.33333333333334,50.0,33.33333333333333,66.66666666666666
The Fan -> Otto Preminger,100.0,100.0,75.0,75.0,75.0,66.66666666666666
The Favor -> Thomas Newman,83.33333333333334,100.0,66.66666666666666,0.0,0.0,66.66666666666666
The Ferocious Saladin -> Mario Bonnard,100.0,100.0,100.0,100.0,100.0,100.0
The Field -> Jim Sheridan,100.0,100.0,100.0,100.0,50.0,62.5
The Fight -> Gene Stupnitsky,100.0,100.0,100.0,50.0,0.0,83.33333333333334
The First Man -> Gianni Amelio,100.0,100.0,100.0,83.33333333333334,83.33333333333334,100.0
The Flood -> Ian Rankin,66.66666666666666,100.0,50.0,50.0,50.0,50.0
The Fog -> John Carpenter,100.0,100.0,100.0,50.0,0.0,50.0
The Fog of War -> Philip Glass,100.0,100.0,100.0,75.0,25.0,50.0
The Fox -> Mark Rydell,75.0,100.0,75.0,83.33333333333334,37.5,75.0
The Fruits of Enlightenment -> Leo Tolstoy,50.0,100.0,100.0,50.0,0.0,100.0
The Games -> Erich Segal,83.33333333333334,100.0,100.0,33.33333333333333,50.0,50.0
The Ghost Train -> Walter Forde,66.66666666666666,100.0,100.0,50.0,50.0,50.0
The Giants -> Joseph Koo,100.0,100.0,100.0,66.66666666666666,50.0,83.33333333333334
The Giver -> Lois Lowry,100.0,100.0,100.0,100.0,75.0,100.0
The Glory That Was -> science fiction,100.0,100.0,100.0,0.0,50.0,50.0
The Good Guy -> romantic comedy,100.0,50.0,100.0,50.0,50.0,50.0
The Governor -> docudrama,100.0,100.0,100.0,0.0,16.666666666666664,66.66666666666666
The Graduate -> Dave Grusin,100.0,100.0,100.0,50.0,50.0,100.0
The Graduate -> Lawrence Turman,66.66666666666666,100.0,100.0,66.66666666666666,0.0,75.0
The Great Automatic Grammatizator -> Roald Dahl,100.0,100.0,100.0,50.0,50.0,100.0
The Great Cow Race -> Jeff Smith,100.0,100.0,100.0,75.0,75.0,75.0
The Great Race -> Henry Mancini,100.0,100.0,100.0,100.0,100.0,50.0
The Great Wall -> Zhang Yimou,75.0,100.0,75.0,33.33333333333333,0.0,75.0
The Grey -> Joe Carnahan,83.33333333333334,100.0,66.66666666666666,66.66666666666666,50.0,100.0
The Guess Who -> rock music,58.82352941176471,33.33333333333333,61.111111111111114,0.0,0.0,61.111111111111114
The Guest -> Antonio carglass,50.0,100.0,100.0,50.0,0.0,66.66666666666666
The Guru -> romantic comedy,50.0,100.0,100.0,0.0,50.0,75.0
The Hand -> James Horner,83.33333333333334,100.0,100.0,16.666666666666664,33.33333333333333,66.66666666666666
The Happenings -> pop music,100.0,75.0,100.0,25.0,50.0,100.0
The Heart -> Kon Ichikawa,87.5,100.0,75.0,42.857142857142854,50.0,75.0
The Hero -> Gian Carlo Menotti,100.0,100.0,100.0,83.33333333333334,66.66666666666666,83.33333333333334
The High Life -> Julien Duvivier,83.33333333333334,100.0,100.0,66.66666666666666,66.66666666666666,100.0
The Hill -> Sidney Lumet,100.0,100.0,100.0,100.0,100.0,100.0
The Hit -> Stephen Frears,100.0,100.0,50.0,75.0,50.0,100.0
The Hole -> Kon Ichikawa,100.0,100.0,75.0,66.66666666666666,75.0,75.0
The Holes -> comedy film,83.33333333333334,100.0,83.33333333333334,0.0,66.66666666666666,100.0
The Host -> Stephenie Meyer,62.5,100.0,100.0,57.14285714285714,14.285714285714285,87.5
The House -> Danielle Steel,100.0,100.0,100.0,50.0,0.0,100.0
The Hurricane -> Norman Jewison,50.0,100.0,75.0,75.0,0.0,75.0
The Hurricane -> biographical film,0.0,100.0,100.0,0.0,0.0,100.0
The Husband -> Dean Koontz,100.0,100.0,100.0,50.0,50.0,100.0
The Immunity Syndrome -> Joseph Pevney,87.5,87.5,100.0,50.0,62.5,75.0
The Inner Eye -> Satyajit Ray,100.0,100.0,100.0,50.0,50.0,100.0
The Intern -> Nancy Meyers,83.33333333333334,100.0,100.0,66.66666666666666,50.0,83.33333333333334
The Intern -> comedy film,33.33333333333333,100.0,83.33333333333334,0.0,0.0,83.33333333333334
The International -> Tom Tykwer,90.9090909090909,100.0,95.0,72.22222222222221,54.54545454545454,86.36363636363636
The Internship -> Vince Vaughn,100.0,100.0,100.0,83.33333333333334,57.14285714285714,100.0
The Isle -> Kim Ki-duk,100.0,100.0,100.0,100.0,100.0,100.0
The Isle of Voices -> Robert Louis Stevenson,100.0,100.0,100.0,100.0,66.66666666666666,100.0
The Journey -> Anatole Litvak,100.0,87.5,50.0,62.5,12.5,62.5
The Jungle -> Upton Sinclair,100.0,100.0,100.0,100.0,25.0,100.0
The Keeper -> Steven Seagal,83.33333333333334,100.0,100.0,66.66666666666666,66.66666666666666,66.66666666666666
The Key -> Tinto Brass,100.0,100.0,100.0,100.0,50.0,100.0
The Kid -> Charlie Chaplin,100.0,100.0,100.0,62.5,50.0,87.5
The Killer -> Tsui Hark,66.66666666666666,100.0,83.33333333333334,66.66666666666666,33.33333333333333,100.0
The King and I -> Richard Rodgers,100.0,100.0,91.66666666666666,16.666666666666664,50.0,66.66666666666666
The Lagoon -> Joseph Conrad,62.5,100.0,87.5,57.14285714285714,16.666666666666664,75.0
The Land -> Youssef Chahine,91.66666666666666,91.66666666666666,66.66666666666666,33.33333333333333,50.0,66.66666666666666
The Last 5 Years -> Jason Robert Brown,100.0,100.0,100.0,66.66666666666666,50.0,83.33333333333334
The Last Defender of Camelot -> Roger Zelazny,0.0,100.0,100.0,50.0,50.0,50.0
The Last Five Years -> Jason Robert Brown,90.0,100.0,100.0,50.0,20.0,70.0
The Last Producer -> Burt Reynolds,100.0,100.0,100.0,66.66666666666666,66.66666666666666,50.0
The Last Word -> Binka Zhelyazkova,100.0,100.0,100.0,50.0,0.0,100.0
The Late Show -> Robert Altman,75.0,100.0,100.0,100.0,75.0,100.0
The Law -> Idrissa Ouédraogo,100.0,100.0,50.0,0.0,50.0,50.0
The Law of the Land -> Jesse Louis Lasky,100.0,100.0,100.0,50.0,100.0,50.0
The Legacy -> horror film,25.0,100.0,100.0,100.0,0.0,75.0
The Letter -> Manoel de Oliveira,100.0,100.0,100.0,50.0,50.0,75.0
The Letter -> William Somerset Maugham,100.0,100.0,83.33333333333334,75.0,0.0,83.33333333333334
The List -> Beth Murphy,100.0,100.0,100.0,50.0,50.0,75.0
The Little Prince -> Stanley Donen,87.5,100.0,100.0,87.5,50.0,87.5
The Loudwater Mystery -> Walter West,66.66666666666666,100.0,100.0,40.0,16.666666666666664,66.66666666666666
The Lover -> Claude Berri,75.0,100.0,100.0,62.5,12.5,75.0
The Lovers -> Tsui Hark,100.0,100.0,75.0,75.0,50.0,75.0
The Magician's Apprentice -> fantasy,100.0,100.0,50.0,0.0,0.0,100.0
The Man in the Fallout Shelter -> Greg Yaitanes,100.0,100.0,100.0,100.0,0.0,50.0
The Man with the Golden Arm -> Elmer Bernstein,100.0,100.0,100.0,25.0,100.0,75.0
The Marriage Circle -> Ernst Lubitsch,75.0,100.0,100.0,66.66666666666666,25.0,75.0
The Master -> Jonny Greenwood,100.0,100.0,100.0,100.0,0.0,0.0
The Matrix -> The Wachowskis,100.0,100.0,100.0,16.666666666666664,83.33333333333334,66.66666666666666
The Medium -> Gian Carlo Menotti,100.0,100.0,100.0,50.0,62.5,100.0
The Memorial -> Christopher Isherwood,100.0,100.0,100.0,50.0,50.0,75.0
The Message -> Isaac Asimov,100.0,100.0,100.0,100.0,,100.0
The Metro -> Dileep (Gopalakrishnan P Pillai),66.66666666666666,100.0,100.0,50.0,0.0,66.66666666666666
The Mighty -> John Cromwell,83.33333333333334,100.0,66.66666666666666,50.0,50.0,100.0
The Miracle -> Elmer Bernstein,100.0,100.0,100.0,25.0,50.0,100.0
The Missing -> Ron Howard,80.0,100.0,100.0,80.0,30.0,50.0
The Mission -> Ennio Morricone,100.0,100.0,100.0,66.66666666666666,50.0,50.0
The Mission -> Johnnie To,100.0,100.0,75.0,25.0,50.0,100.0
The Mist -> Frank Darabont,70.0,100.0,100.0,100.0,50.0,80.0
The Monster of Florence: A True Story -> Douglas Preston,50.0,100.0,100.0,50.0,0.0,75.0
The Morning After -> Sidney Lumet,75.0,87.5,75.0,37.5,50.0,50.0
The Morning After -> mystery film,33.33333333333333,75.0,75.0,0.0,0.0,0.0
The Movies -> Roscoe Arbuckle,100.0,100.0,100.0,75.0,25.0,100.0
The Music -> alternative rock,50.0,75.0,50.0,0.0,50.0,100.0
The Musical Offering -> Johann Sebastian Bach,50.0,100.0,100.0,50.0,50.0,50.0
The Myth -> Jackie Chan,75.0,75.0,87.5,66.66666666666666,37.5,62.5
The Myth of Fingerprints -> Bart Freundlich,66.66666666666666,100.0,83.33333333333334,50.0,33.33333333333333,66.66666666666666
The Naked Gun: From the Files of Police Squad! -> David Zucker,66.66666666666666,83.33333333333334,83.33333333333334,50.0,0.0,50.0
The Naked Island -> Kaneto Shindō,100.0,100.0,100.0,62.5,50.0,75.0
The Naked Time -> Marc Daniels,50.0,100.0,50.0,100.0,100.0,100.0
The Narrative -> indie rock,66.66666666666666,100.0,75.0,100.0,25.0,75.0
The Neighbors -> sitcom,50.0,100.0,87.5,50.0,50.0,75.0
The Nest -> Florent-Emilio Siri,100.0,100.0,100.0,75.0,25.0,50.0
The Nest -> Julie Corman,75.0,100.0,50.0,25.0,50.0,75.0
The Nest -> horror film,100.0,50.0,50.0,0.0,50.0,50.0
The Net -> Irwin Winkler,75.0,100.0,25.0,50.0,50.0,75.0
The New World -> Terrence Malick,94.44444444444444,100.0,100.0,50.0,33.33333333333333,83.33333333333334
The Next Day -> David Bowie,100.0,100.0,100.0,100.0,100.0,100.0
The Northerners -> Alex van Warmerdam,100.0,100.0,100.0,100.0,100.0,50.0
The Nose -> Dmitri Shostakovich,100.0,100.0,100.0,75.0,75.0,75.0
The Off Season -> horror film,66.66666666666666,83.33333333333334,100.0,33.33333333333333,33.33333333333333,66.66666666666666
The Omega Glory -> Gene Roddenberry,100.0,100.0,100.0,50.0,50.0,100.0
The Omen -> Richard Donner,100.0,100.0,83.33333333333334,100.0,33.33333333333333,83.33333333333334
The Only Way -> Herbert Wilcox,83.33333333333334,83.33333333333334,100.0,50.0,50.0,83.33333333333334
The Only Woman -> Sidney Olcott,75.0,100.0,100.0,25.0,50.0,75.0
The Other -> Jorge Luis Borges,50.0,100.0,100.0,75.0,50.0,100.0
